"","popularity","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration","time_signature","id_new"
"252",47,0.372,0.15,2,-11.116,1,0.0294,0.963,0,0.124,0.0784,68.776,211159,4,322
"253",25,0.517,0.449,2,-10.99,1,0.0272,0.655,0.0267,0.163,0.323,81.263,187532,4,323
"254",40,0.443,0.706,0,-6.754,1,0.0302,0.0804,0.937,0.106,0.252,128.331,272626,4,324
"255",45,0.376,0.277,1,-18.291,1,0.0357,0.133,0,0.0643,0.309,178.814,244240,4,325
"256",53,0.431,0.834,0,-9.622,0,0.0654,0.0158,0.45,0.128,0.11,196.011,291960,4,326
"257",35,0.434,0.388,7,-9.936,1,0.0342,0.00817,1.3e-05,0.131,0.185,63.085,126230,4,327
"258",33,0.189,0.793,5,-10.707,0,0.0512,0.255,0.0886,0.15,0.266,173.487,224347,4,328
"259",53,0.228,0.381,9,-6.774,1,0.0307,0.505,0.00441,0.106,0.173,112.824,278067,4,329
"260",58,0.672,0.389,9,-10.369,0,0.045,0.721,0.645,0.102,0.235,140.012,236630,1,330
"261",30,0.612,0.702,1,-12.585,0,0.0263,0.0994,0.949,0.141,0.689,130.008,213628,4,331
"262",57,0.756,0.549,7,-7.823,1,0.0475,0.705,0.0141,0.26,0.513,106.99,222309,3,332
"263",62,0.559,0.871,5,-5.338,0,0.0392,7.53e-06,0.00524,0.096,0.573,104.976,213920,4,333
"264",39,0.514,0.548,5,-9.662,1,0.0271,0.546,0.936,0.114,0.228,100.058,339173,4,334
"265",61,0.399,0.443,5,-9.168,1,0.0272,0.848,0.000406,0.0899,0.265,139.643,290736,4,335
"266",30,0.293,0.585,6,-7.384,0,0.0333,0.00994,0.734,0.0945,0.0659,130.967,392698,4,336
"267",38,0.669,0.393,4,-10.931,1,0.0242,0.486,9.08e-06,0.189,0.702,105.072,240736,4,337
"268",42,0.683,0.813,6,-4.644,0,0.0293,0.282,4.67e-06,0.133,0.957,112.032,184933,4,338
"269",48,0.513,0.708,5,-6.702,1,0.0373,0.0326,2.08e-05,0.0975,0.579,110.865,202200,4,339
"270",43,0.346,0.201,0,-14.136,1,0.0344,0.889,0.0181,0.133,0.149,121.197,196015,4,340
"271",43,0.68,0.421,5,-14.398,1,0.0271,0.621,0.000957,0.0859,0.337,103.991,328827,4,341
"272",44,0.399,0.547,9,-7.215,1,0.0429,0.321,0.00296,0.141,0.439,186.014,148306,3,342
"273",39,0.374,0.426,10,-7.395,1,0.0315,0.663,0.607,0.0886,0.0902,102.174,316507,4,343
"274",32,0.422,0.635,11,-10.425,0,0.0623,0.019,0.808,0.0915,0.464,156.12,204493,4,344
"275",29,0.488,0.644,2,-6.347,1,0.0294,0.155,0.846,0.0901,0.0819,107.158,274613,4,345
"276",35,0.694,0.453,6,-9.947,0,0.0289,0.17,0.799,0.0863,0.394,114.994,255880,4,346
"277",44,0.639,0.827,1,-6.566,0,0.0962,0.691,0,0.0943,0.538,121.027,296240,4,347
"278",39,0.407,0.482,0,-14.409,0,0.215,0.0378,0.691,0.122,0.154,159.524,270059,4,348
"279",43,0.685,0.753,1,-5.747,1,0.0441,0.00321,0.378,0.123,0.626,95.688,335124,4,349
"280",46,0.634,0.668,1,-10.754,0,0.0341,0.79,0.874,0.139,0.843,98.041,166067,4,350
"281",53,0.331,0.792,2,-7.386,1,0.0309,0.0138,0.0031,0.372,0.657,145.327,195956,4,351
"282",59,0.569,0.625,2,-7.429,1,0.0273,0.0407,0.0113,0.536,0.502,139.966,178555,4,352
"283",53,0.549,0.842,2,-6.909,1,0.03,0.043,0.957,0.0952,0.672,185.927,197889,4,353
"284",35,0.327,0.538,7,-10.635,1,0.0504,0.174,0.734,0.131,0.192,142.718,518373,4,354
"285",35,0.483,0.75,9,-5.814,0,0.0294,0.0859,0.886,0.311,0.468,140.039,498554,3,355
"286",57,0.626,0.0654,0,-17.089,1,0.0405,0.994,0.000662,0.106,0.724,95.303,110920,4,356
"287",38,0.305,0.176,1,-15.574,1,0.0372,0.873,0.00011,0.103,0.109,83.969,220381,5,357
"288",42,0.512,0.848,8,-7.121,0,0.0623,0.0389,0.818,0.175,0.586,168.044,236669,4,358
"289",54,0.458,0.581,0,-7.587,0,0.041,0.267,0.0925,0.105,0.255,183.927,258160,4,359
"290",47,0.284,0.366,5,-9.028,1,0.0313,0.214,0.183,0.105,0.107,131.507,240587,5,360
"291",57,0.577,0.421,4,-13.142,1,0.0489,0.0162,0.124,0.0722,0.737,168.009,471560,4,361
"292",30,0.206,0.326,8,-17.022,1,0.0423,0.659,0.909,0.0887,0.0633,124.988,316491,4,362
"293",22,0.378,0.4,11,-14.276,0,0.0335,0.0726,0.454,0.123,0.0787,138.015,295492,4,363
"294",77,0.643,0.669,0,-7.485,1,0.0398,0.208,0.00664,0.151,0.609,132.709,140773,4,364
"295",77,0.415,0.646,4,-12.021,0,0.0699,4.22e-05,0.000849,0.207,0.409,163.046,166693,4,365
"296",72,0.598,0.676,0,-9.211,1,0.0279,0.13,0.225,0.112,0.805,114.169,340742,4,366
"297",74,0.507,0.843,2,-6.137,1,0.0379,0.0191,0,0.08,0.704,139.136,216053,4,367
"298",78,0.443,0.96,8,-8.07,1,0.0757,0.0231,0.434,0.351,0.243,123.378,274027,4,368
"299",51,0.483,0.685,0,-8.941,1,0.0343,0.00184,0.000668,0.457,0.763,127.206,320907,4,369
"300",68,0.6,0.931,7,-4.647,1,0.0734,0.0296,7.1e-05,0.392,0.542,140.123,270427,4,370
"301",71,0.279,0.852,7,-7.838,1,0.0511,0.0119,0.076,0.0624,0.438,117.418,558933,4,371
"302",56,0.386,0.881,7,-5.045,1,0.0922,0.0327,0,0.296,0.267,81.397,213827,4,372
"303",47,0.415,0.905,11,-5.842,0,0.128,0.0139,0.0299,0.143,0.486,145.399,287760,4,373
"304",47,0.83,0.513,0,-12.162,0,0.0343,0.226,0.000611,0.0799,0.586,108.973,227307,4,374
"305",70,0.577,0.808,1,-7.04,0,0.039,0.0338,1.33e-05,0.221,0.869,151.008,290280,4,375
"306",73,0.482,0.8,11,-9.278,0,0.0916,0.0569,0.00223,0.387,0.569,158.81,202267,4,376
"307",74,0.536,0.844,6,-6.918,0,0.058,0.0628,0.00084,0.0608,0.185,117.652,310333,4,377
"308",68,0.454,0.946,1,-5.978,0,0.13,0.0223,0,0.173,0.647,138.18,156147,4,378
"309",49,0.608,0.931,5,-4.181,1,0.073,0.453,0.000262,0.208,0.883,140.983,228573,4,379
"310",72,0.336,0.795,6,-10.845,0,0.0897,0.00361,0.00143,0.0621,0.417,155.271,353613,4,380
"311",48,0.298,0.767,1,-9.524,1,0.0438,0.204,1.47e-05,0.205,0.6,136.406,233000,4,381
"312",79,0.377,0.682,7,-8.039,1,0.0299,0.000894,0.00217,0.0504,0.288,108.736,285133,4,382
"313",72,0.58,0.814,0,-6.582,1,0.0363,0.173,1.8e-06,0.246,0.722,141.606,272507,4,383
"314",79,0.597,0.605,7,-12.013,1,0.0255,0.181,0.000331,0.118,0.886,97.782,281147,4,384
"315",57,0.449,0.642,2,-10.527,1,0.0487,0.00608,0.00707,0.175,0.586,113.638,494533,4,385
"316",78,0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,160133,4,386
"317",45,0.581,0.831,1,-8.045,1,0.107,0.0458,0,0.0782,0.885,144.684,168160,4,387
"318",51,0.58,0.596,0,-10.528,0,0.0751,0.125,0,0.0297,0.715,140.273,149676,4,388
"319",65,0.303,0.961,9,-5.333,0,0.243,0.00253,6.2e-05,0.132,0.305,146.591,257120,4,389
"320",64,0.576,0.974,1,-2.785,1,0.0828,0.0202,0,0.348,0.531,129.088,224867,4,390
"321",49,0.592,0.909,7,-6.288,1,0.055,0.000726,0.000398,0.085,0.517,123.086,319320,4,391
"322",67,0.466,0.648,1,-11.101,0,0.028,0.0023,1.49e-05,0.112,0.305,90.435,229960,4,392
"323",41,0.398,0.859,9,-10.572,1,0.0499,0.00264,6.46e-05,0.0305,0.72,92.132,156267,4,393
"324",54,0.523,0.917,4,-8.241,0,0.0666,0.00293,0.778,0.0573,0.354,141.014,265840,4,394
"325",56,0.507,0.804,11,-13.267,1,0.044,0.0211,0.00248,0.381,0.708,157.996,223960,4,395
"326",64,0.519,0.833,6,-6.947,0,0.0496,0.00572,4.33e-06,0.104,0.532,138.225,310080,4,396
"327",69,0.472,0.946,2,-4.591,1,0.145,0.0372,0,0.352,0.486,177.489,201027,4,397
"328",68,0.331,0.55,0,-6.483,1,0.0272,0.605,3.96e-06,0.192,0.429,177.734,339000,3,398
"329",77,0.674,0.789,8,-6.903,1,0.0676,0.00178,0.0071,0.0754,0.918,129.804,121160,4,399
"330",76,0.559,0.687,0,-10.912,1,0.0311,0.0591,3.59e-05,0.0896,0.854,122.666,250307,4,400
"331",62,0.598,0.797,7,-6.793,1,0.0332,0.0424,0.000407,0.0717,0.622,123.566,147493,4,401
"332",71,0.666,0.667,2,-9.305,0,0.0371,0.043,5e-04,0.074,0.679,134.219,510933,4,402
"333",72,0.706,0.497,9,-12.429,1,0.0273,0.06,0.0204,0.31,0.743,105.283,221640,4,403
"334",81,0.291,0.79,11,-5.683,0,0.0363,0.00133,5.61e-06,0.0811,0.513,155.667,289907,3,404
"335",81,0.451,0.911,6,-7.765,1,0.0466,0.0801,0.146,0.236,0.63,125.122,356080,4,405
"336",73,0.768,0.829,5,-5.109,1,0.0313,0.0964,2.92e-05,0.097,0.962,118.773,234333,4,406
"337",76,0.566,0.57,11,-9.875,0,0.0285,0.156,0,0.118,0.491,134.537,295493,4,407
"338",48,0.414,0.851,2,-8.714,1,0.0413,0.0675,0.0047,0.333,0.567,158.907,300467,4,408
"339",63,0.459,0.953,4,-6.518,0,0.066,0.000275,0.000305,0.141,0.517,95.074,359760,4,409
"340",52,0.29,0.623,1,-9.959,0,0.038,0.108,2.39e-05,0.187,0.422,99.126,333600,4,410
"341",68,0.282,0.656,8,-6.557,1,0.0302,0.0105,0,0.0892,0.242,139.352,251867,4,411
"342",74,0.285,0.846,2,-6.472,1,0.0438,0.0404,0,0.182,0.287,108.808,318227,4,412
"343",68,0.619,0.603,9,-9.481,1,0.0342,0.715,0,0.0721,0.958,127.432,178933,4,413
"344",39,0.491,0.714,0,-11.391,1,0.0399,0.0493,0.000265,0.355,0.646,144.428,236053,4,414
"345",65,0.471,0.857,7,-3.699,1,0.156,0.0524,9.29e-06,0.0877,0.847,158.252,197800,4,415
"346",76,0.394,0.944,10,-6.506,0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,292581,4,416
"347",75,0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,206267,4,417
"348",81,0.414,0.404,0,-9.928,0,0.0499,0.271,0,0.3,0.224,71.105,354320,4,418
"349",61,0.717,0.588,2,-13.953,1,0.0535,0.331,0,0.102,0.852,131.537,194267,4,419
"350",73,0.351,0.822,6,-5.337,1,0.0408,0.000185,0.000117,0.0766,0.158,105.503,318587,4,420
"351",77,0.438,0.428,7,-14.861,1,0.0263,0.0841,4.63e-05,0.138,0.209,94.864,274760,4,421
"352",59,0.622,0.531,4,-13.229,1,0.0406,0.0405,1.17e-06,0.0915,0.737,128.084,212240,4,422
"353",79,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0701,0.74,117.401,253250,4,423
"354",75,0.541,0.437,2,-11.874,1,0.0288,0.000196,0.318,0.148,0.127,110.162,295516,4,424
"355",72,0.461,0.918,4,-8.507,1,0.0959,0.405,0.00033,0.126,0.802,172.435,249960,4,425
"356",77,0.27,0.953,11,-8.76,1,0.0797,0.0175,0.0131,0.321,0.426,100.459,408907,4,426
"357",68,0.42,0.93,2,-5.583,0,0.0638,0.0189,0.00675,0.264,0.344,99.641,291373,4,427
"358",52,0.334,0.901,7,-4.21,1,0.0899,0.00227,0.0192,0.145,0.694,148.801,289853,3,428
"359",72,0.768,0.852,4,-6.215,1,0.038,0.213,7.45e-05,0.0723,0.867,128.374,271240,4,429
"360",70,0.579,0.654,1,-12.421,0,0.0553,0.121,3.62e-06,0.0673,0.616,129.537,216467,4,430
"361",70,0.61,0.891,4,-5.452,0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,246733,4,431
"362",66,0.535,0.967,2,-4.082,1,0.068,0.000886,0.0204,0.233,0.347,110.97,291307,4,432
"363",81,0.512,0.905,1,-4.509,1,0.0573,3.21e-05,0.00011,0.102,0.692,116.746,301920,4,433
"364",75,0.522,0.707,5,-7.113,0,0.0354,0.24,2.04e-05,0.156,0.572,76.05,263000,4,434
"365",71,0.268,0.459,10,-6.94,1,0.0346,0.378,0,0.118,0.175,64.177,179200,4,435
"366",66,0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,210107,4,436
"367",78,0.664,0.852,9,-4.996,0,0.029,0.174,0,0.1,0.807,125.632,268427,4,437
"368",62,0.465,0.907,11,-6.404,0,0.113,0.0241,0.00118,0.13,0.681,117.293,238973,4,438
"369",82,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307,4,439
"370",47,0.397,0.969,9,-3.892,1,0.0463,1.52e-06,0.517,0.0513,0.702,134.288,218293,4,440
"371",80,0.309,0.649,7,-8.994,1,0.035,0.0158,0.00595,0.367,0.313,166.915,306440,4,441
"372",58,0.399,0.523,8,-9.437,1,0.0361,0.143,0,0.0769,0.436,74.836,242173,4,442
"373",76,0.572,0.835,0,-6.219,1,0.0317,0.171,0.000376,0.0702,0.796,129.994,241600,4,443
"374",63,0.373,0.869,4,-7.719,1,0.0554,0.164,7.76e-06,0.605,0.696,184.024,221400,4,444
"375",61,0.588,0.656,9,-7.563,1,0.0297,0.195,0,0.153,0.866,148.691,177267,4,445
"376",45,0.695,0.402,2,-11.496,1,0.0691,0.0368,0.0148,0.465,0.379,129.832,184840,4,446
"377",51,0.531,0.79,6,-5.202,1,0.0243,0.114,1.27e-06,0.0355,0.415,92.162,275467,4,447
"378",76,0.671,0.712,2,-7.815,1,0.0476,0.429,0,0.103,0.462,113.805,248440,4,448
"379",74,0.725,0.853,2,-7.842,1,0.0353,0.0348,0.127,0.196,0.904,136.282,222813,4,449
"380",54,0.444,0.947,3,-3.998,1,0.0805,0.0098,0.0125,0.0722,0.331,111.326,268827,4,450
"381",54,0.145,0.961,2,-5.966,0,0.207,0.00454,0.0392,0.969,0.141,94.898,470293,4,451
"382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452
"383",71,0.676,0.671,7,-6.308,1,0.0386,0.00182,0,0.0671,0.417,123.223,257053,4,453
"384",75,0.661,0.908,5,-4.897,1,0.039,0.052,0,0.0708,0.656,144.091,296080,4,454
"385",64,0.423,0.954,7,-3.157,0,0.047,0.0021,0,0.177,0.5,144.553,310347,4,455
"386",76,0.362,0.911,9,-5.966,1,0.049,0.0336,0,0.466,0.498,171.112,357267,4,456
"387",75,0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,217107,4,457
"388",59,0.464,0.462,2,-14.093,0,0.0406,0.657,0.527,0.124,0.557,124.033,319773,4,458
"389",70,0.623,0.127,6,-14.935,1,0.0306,0.452,0,0.114,0.237,91.625,333996,4,459
"390",71,0.286,0.856,4,-6.777,0,0.0585,0.0238,0.0542,0.487,0.696,162.12,250973,4,460
"391",0,0.383,0.858,5,-4.914,0,0.0594,0.0918,0.0669,0.6,0.736,98.768,182760,4,461
"392",67,0.403,0.777,5,-6.416,1,0.0354,0.0999,3.28e-06,0.124,0.149,76.329,240933,4,462
"393",75,0.692,0.497,2,-7.316,1,0.119,0.676,0,0.259,0.475,81.308,122067,4,463
"394",65,0.576,0.953,10,-8.968,1,0.0362,0.00106,0.49,0.474,0.303,140.042,456480,4,464
"395",52,0.717,0.752,6,-7.56,1,0.0413,0.0041,0.000898,0.079,0.826,126.005,224027,4,465
"396",61,0.751,0.92,8,-2.904,0,0.0826,0.0498,1.77e-05,0.0875,0.668,126.99,200753,4,466
"397",56,0.655,0.798,2,-7.137,1,0.131,0.000658,0,0.335,0.855,128.103,170760,4,467
"398",65,0.799,0.783,1,-3.896,0,0.0322,0.0346,0.0186,0.0757,0.586,127.041,184573,4,468
"399",47,0.61,0.835,7,-5.306,0,0.0748,0.0416,0,0.26,0.395,127.904,203382,4,469
"400",45,0.598,0.875,10,-6.019,1,0.036,0.0907,0.0217,0.0951,0.82,128,206890,4,470
"401",73,0.597,0.837,10,-6.518,1,0.375,0.00427,0.00114,0.839,0.447,126.342,171360,4,471
"402",71,0.766,0.563,9,-7.516,0,0.0339,0.0263,0.683,0.115,0.964,126.007,230640,4,472
"403",65,0.546,0.899,8,-3.937,1,0.233,0.00158,6.08e-06,0.229,0.47,130.003,210840,4,473
"404",55,0.72,0.925,4,-4.165,0,0.0511,0.0276,0.000238,0.14,0.781,127.004,195105,4,474
"405",49,0.825,0.897,7,-8.748,0,0.312,0.0982,0.342,0.564,0.546,128.007,217867,4,475
"406",68,0.498,0.862,7,-6.02,0,0.0589,0.000313,0.00941,0.352,0.47,128.034,192294,4,476
"407",27,0.741,0.838,11,-5.181,0,0.0405,0.0229,0.309,0.0649,0.234,127.98,361941,4,477
"408",72,0.79,0.59,1,-9.206,0,0.0793,0.0994,0.00203,0.065,0.714,119.951,206067,4,478
"409",72,0.813,0.627,11,-5.018,0,0.0486,0.076,0.000616,0.131,0.801,130.011,195853,4,479
"410",67,0.507,0.665,0,-7.598,1,0.0474,0.0144,0,0.0759,0.4,126.879,213338,4,480
"411",63,0.745,0.714,7,-3.681,1,0.0751,0.0141,0.0222,0.363,0.365,104.003,393813,4,481
"412",57,0.545,0.953,7,-5.172,1,0.0441,0.000941,0.117,0.281,0.558,140.002,216027,4,482
"413",68,0.431,0.87,0,-6.993,0,0.435,0.00566,0,0.304,0.737,124.444,219307,4,483
"414",61,0.369,0.785,1,-6.269,1,0.2,0.00299,0,0.206,0.443,104.033,312893,4,484
"415",37,0.768,0.481,6,-7.598,0,0.085,0.00933,0.218,0.0912,0.371,127.829,494533,4,485
"416",59,0.674,0.862,11,-4.614,1,0.0253,0.0157,0.000427,0.169,0.5,129.965,191000,4,486
"417",64,0.604,0.874,7,-4.949,0,0.0295,0.000563,0.812,0.112,0.835,125.99,157432,4,487
"418",55,0.694,0.823,6,-5.739,0,0.048,0.000573,0.00102,0.134,0.501,132.337,224200,4,488
"419",63,0.716,0.834,7,-7.192,1,0.0281,0.00855,0.00613,0.102,0.275,127.113,215093,4,489
"420",74,0.822,0.969,7,-11.471,0,0.0582,0.259,0.000162,0.39,0.765,128.007,283748,4,490
"421",28,0.789,0.467,9,-7.409,0,0.0695,0.0598,0.19,0.0838,0.372,130.011,240947,4,491
"422",65,0.637,0.878,7,-4.449,1,0.0302,0.0775,0.0227,0.364,0.742,139.053,242053,4,492
"423",68,0.627,0.954,2,-4.804,1,0.0425,0.0015,0.000814,0.292,0.312,128.016,223112,4,493
"424",64,0.819,0.759,10,-4.115,0,0.147,0.0196,6.53e-06,0.0613,0.88,108.026,269147,4,494
"425",21,0.705,0.599,6,-10.858,0,0.0624,0.00415,0.000241,0.198,0.543,127.976,180895,4,495
"426",68,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,337733,4,496
"427",29,0.663,0.909,11,-10.991,0,0.0783,0.0156,0.0223,0.0741,0.465,129.005,169823,4,497
"428",50,0.726,0.731,1,-6.289,1,0.0335,0.00056,0.718,0.308,0.577,129.989,287827,4,498
"429",71,0.667,0.818,8,-9.149,0,0.0594,0.00437,0.761,0.288,0.761,136.957,217573,4,499
"430",70,0.528,0.965,11,-7.984,0,0.0465,0.141,0.985,0.0797,0.587,136.065,225493,4,500
"431",48,0.719,0.697,1,-5.092,0,0.0439,0.0611,4.58e-06,0.353,0.338,127.929,253680,4,501
"432",62,0.762,0.754,0,-3.425,0,0.046,0.00022,0.0665,0.146,0.715,129.026,151983,4,502
"433",33,0.866,0.693,3,-4.843,0,0.0505,0.0311,0.299,0.0969,0.474,124.967,269800,4,503
"434",45,0.762,0.902,1,-2.682,1,0.102,0.000728,0.218,0.164,0.521,127.955,195813,4,504
"435",71,0.683,0.772,7,-7.907,0,0.0311,0.0222,0.0149,0.203,0.737,123.871,270373,4,505
"436",53,0.555,0.909,6,-7.484,0,0.0773,0.00241,0.000114,0.229,0.653,128.97,172613,4,506
"437",69,0.69,0.805,5,-11.522,0,0.0336,0.000232,0.739,0.095,0.799,127.808,264280,4,507
"438",62,0.686,0.832,4,-5.673,0,0.0725,0.000321,0.127,0.583,0.884,127.023,192173,4,508
"439",68,0.635,0.882,5,-4.654,1,0.0605,0.484,1.11e-05,0.107,0.549,129.951,187640,4,509
"440",34,0.667,0.876,1,-4.024,1,0.216,0.00229,0.0517,0.362,0.69,130.041,175000,4,510
"441",64,0.8,0.502,6,-13.299,0,0.0327,0.0315,1.45e-05,0.211,0.797,123.033,243160,4,511
"442",53,0.882,0.887,1,-4.91,1,0.116,0.0112,0.635,0.0345,0.657,124.81,212413,4,512
"443",49,0.721,0.935,7,-6.691,1,0.111,0.0102,0.748,0.212,0.878,125.068,190693,4,513
"444",68,0.747,0.904,9,-2.623,1,0.0803,0.046,0.106,0.203,0.846,118.877,181827,4,514
"445",42,0.69,0.827,9,-10.666,1,0.05,0.00293,0.0112,0.275,0.73,127.995,380629,4,515
"446",55,0.794,0.645,7,-7.926,1,0.0981,0.00079,0.903,0.0487,0.141,131.973,213440,4,516
"447",44,0.663,0.925,9,-6.775,1,0.0449,0.00683,0.703,0.185,0.843,132.687,221160,4,517
"448",59,0.654,0.814,9,-7.519,0,0.0326,0.00639,0.466,0.073,0.842,118.773,272147,4,518
"449",39,0.641,0.945,1,-6.593,0,0.0762,2.59e-05,0.151,0.36,0.229,126.071,202560,4,519
"450",44,0.652,0.894,2,-6.94,0,0.0315,0.0384,0.0116,0.0886,0.584,120.006,227440,4,520
"451",50,0.58,0.89,6,-5.559,1,0.036,6.54e-05,0.000446,0.0518,0.909,124.971,293732,4,521
"452",49,0.591,0.888,4,-6.836,1,0.0354,0.00223,0.699,0.396,0.588,132.885,212133,4,522
"453",50,0.739,0.998,11,-5.669,0,0.137,0.0622,0.922,0.266,0.259,136.513,220360,4,523
"454",37,0.844,0.721,7,-7.229,0,0.0638,0.0259,9e-05,0.0796,0.903,133.622,151200,4,524
"455",53,0.432,0.832,11,-5.825,0,0.0398,0.116,0.61,0.395,0.319,137.699,202627,4,525
"456",44,0.49,0.915,10,-8.663,0,0.0459,0.0198,0.941,0.119,0.38,139.975,205053,4,526
"457",41,0.62,0.99,11,-7.823,0,0.0442,0.0546,0.957,0.273,0.654,142.855,214920,4,527
"458",6,0.593,0.994,8,-7.995,0,0.0622,0.0679,0.944,0.934,0.348,138.004,196653,4,528
"459",52,0.744,0.868,6,-6.844,0,0.0367,0.0242,0.00211,0.0753,0.851,126.99,287307,4,529
"460",50,0.569,0.913,8,-6.973,1,0.0638,0.00618,0.834,0.287,0.504,137.822,259200,4,530
"461",37,0.513,0.949,7,-6.021,1,0.0454,5.38e-05,0.919,0.132,0.0441,134.982,163813,4,531
"462",37,0.632,0.912,9,-7.586,0,0.0365,0.0269,0.684,0.0654,0.323,138.035,216360,4,532
"463",40,0.573,0.979,10,-5.766,0,0.0361,0.000171,0.806,0.21,0.464,140.005,205800,4,533
"464",38,0.561,0.972,0,-8.086,0,0.0444,0.00265,0.909,0.355,0.822,141.831,215347,4,534
"465",43,0.705,0.938,1,-6.575,0,0.0505,0.0123,0.855,0.0663,0.849,131.786,236320,4,535
"466",46,0.777,0.931,1,-8.543,1,0.0509,0.00364,0.865,0.0602,0.493,137.871,271569,4,536
"467",58,0.492,0.901,2,-7.03,1,0.045,0.00139,0.0486,0.186,0.104,143.014,208933,4,537
"468",65,0.728,0.784,11,-11.776,1,0.0379,0.0449,0.0918,0.0964,0.964,129.981,247406,4,538
"469",54,0.611,0.991,7,-1.81,0,0.0413,0.0669,0.0782,0.103,0.445,133.849,212560,4,539
"470",32,0.586,0.912,9,-6.212,0,0.0449,0.00539,0.887,0.421,0.502,139.109,188320,4,540
"471",64,0.867,0.911,10,-7.375,0,0.115,0.0239,0,0.0491,0.675,124.81,215040,4,541
"472",34,0.536,0.977,1,-6.379,1,0.0658,0.000243,0.74,0.441,0.346,140.07,186067,4,542
"473",38,0.443,0.998,2,-4.232,0,0.113,2.16e-05,0.943,0.387,0.14,136.021,187344,4,543
"474",29,0.66,0.934,6,-7.324,1,0.0498,0.00342,0.811,0.0953,0.445,134.939,189707,4,544
"475",52,0.679,0.975,6,-6.648,0,0.129,0.0394,0.0419,0.335,0.65,135.99,216427,4,545
"476",36,0.502,0.955,9,-4.2,0,0.0454,0.000125,0.848,0.396,0.634,131.984,215480,4,546
"477",63,0.748,0.845,5,-4.612,0,0.0536,0.00083,0.000225,0.068,0.659,123.925,207067,4,547
"478",48,0.759,0.974,7,-5.178,1,0.0512,0.0281,0.0814,0.231,0.608,127.984,223530,4,548
"479",42,0.604,0.939,10,-7.49,0,0.0544,0.0102,0.697,0.0723,0.204,139.975,443427,4,549
"480",64,0.619,0.974,9,-7.039,0,0.0277,0.146,0.00162,0.132,0.701,131.963,214533,4,550
"481",51,0.633,0.971,8,-9.604,0,0.0571,0.0154,0.899,0.339,0.205,138.009,405693,4,551
"482",57,0.72,0.8,1,-5.045,1,0.0819,0.18,0.000312,0.115,0.519,128.098,532840,4,552
"483",1,0.604,0.892,9,-5.794,0,0.0303,0.00664,0.00198,0.387,0.739,127.974,221413,4,553
"484",57,0.639,0.869,7,-8.479,1,0.0311,0.00336,0.002,0.0576,0.562,133.033,228013,4,554
"485",41,0.654,0.974,2,-4.045,1,0.0521,0.00593,0.459,0.296,0.971,132.952,167000,4,555
"486",51,0.66,0.946,11,-7.59,0,0.0508,0.0526,0.103,0.0642,0.853,133.716,205840,4,556
"487",48,0.661,0.87,11,-10.826,1,0.0365,0.000395,0.00315,0.332,0.973,131.013,244067,4,557
"488",50,0.7,0.99,3,-7.559,0,0.0499,0.0873,0.00211,0.151,0.77,127.884,248197,4,558
"489",53,0.803,0.927,11,-6.19,0,0.0619,0.067,6.49e-06,0.933,0.862,129.011,226947,4,559
"490",47,0.592,0.931,5,-7.186,0,0.0371,0.00551,0.0301,0.205,0.612,130.028,250933,4,560
"491",40,0.789,0.862,5,-4.06,0,0.0398,0.0263,0.0368,0.219,0.882,130.442,211253,4,561
"492",67,0.65,0.82,5,-10.9,0,0.0356,0.0655,0.00274,0.215,0.757,135.982,215973,4,562
"493",66,0.604,0.755,0,-10.761,1,0.0337,0.000295,0.812,0.0625,0.388,137.064,243267,4,563
"494",57,0.592,0.882,8,-8.315,1,0.0468,0.00884,0.0155,0.0506,0.442,92.157,409400,4,564
"495",66,0.53,0.861,7,-4.67,1,0.0372,0.0175,0.0177,0.0857,0.844,130.476,140507,4,565
"496",65,0.259,0.737,4,-11.487,1,0.0401,0.0657,5.36e-06,0.0521,0.859,175.068,162293,4,566
"497",52,0.54,0.746,7,-9.412,1,0.045,0.13,8.73e-06,0.0976,0.826,163.809,219867,4,567
"498",26,0.667,0.587,11,-14.069,0,0.0978,0.0692,1.24e-06,0.161,0.679,130.326,190533,4,568
"499",42,0.29,0.939,9,-3.519,1,0.0693,0.00756,0.00257,0.327,0.222,76.996,216960,4,569
"500",61,0.561,0.706,9,-9.446,1,0.029,0.00263,0.00125,0.122,0.569,126.077,244867,4,570
"501",72,0.721,0.521,2,-8.123,1,0.0612,0.0707,0.00552,0.127,0.942,123.118,261413,4,571
"502",36,0.682,0.901,5,-3.917,0,0.0545,0.0267,0,0.704,0.865,133.652,323653,4,572
