,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,marca_reggaeton
200,64.0,0.847,0.37,2.0,-10.389000000000001,1.0,0.0361,0.605,0.755,0.10800000000000001,0.233,115.98,238667.0,0
201,57.0,0.591,0.534,4.0,-7.928999999999999,1.0,0.0424,0.0207,0.0535,0.256,0.51,104.943,233149.0,0
202,50.0,0.698,0.303,0.0,-10.338,1.0,0.0316,0.124,0.162,0.171,0.31,110.06299999999999,176432.0,0
203,44.0,0.20800000000000002,0.212,4.0,-14.489,0.0,0.038,0.937,0.133,0.14400000000000002,0.192,73.439,284381.0,0
204,61.0,0.282,0.132,0.0,-15.569,1.0,0.0375,0.938,0.10400000000000001,0.1,0.0379,136.186,283464.0,0
205,53.0,0.546,0.299,5.0,-14.999,1.0,0.0386,0.6679999999999999,0.109,0.111,0.789,115.464,235580.0,0
206,55.0,0.679,0.138,1.0,-12.765999999999998,1.0,0.183,0.848,2.58e-05,0.114,0.374,88.419,122915.0,0
207,42.0,0.55,0.596,10.0,-8.962,1.0,0.0335,0.843,0.462,0.15,0.207,143.18200000000002,228874.0,0
208,49.0,0.516,0.185,11.0,-12.194,0.0,0.0289,0.9059999999999999,4.11e-05,0.11199999999999999,0.10099999999999999,79.04899999999999,225500.0,0
209,38.0,0.47700000000000004,0.72,6.0,-9.344,0.0,0.0395,0.54,0.43700000000000006,0.0856,0.498,171.78099999999998,175003.0,0
210,59.0,0.473,0.46,4.0,-10.936,1.0,0.0263,0.22399999999999998,0.40299999999999997,0.0802,0.428,141.011,243733.0,0
211,61.0,0.5329999999999999,0.73,5.0,-5.729,1.0,0.0286,0.0334,0.0,0.11699999999999999,0.522,141.816,208698.0,0
212,52.0,0.568,0.067,7.0,-13.808,1.0,0.0491,0.935,0.0,0.11800000000000001,0.4,126.14200000000001,202559.0,0
213,62.0,0.648,0.177,9.0,-13.474,0.0,0.0311,0.985,0.00035299999999999996,0.134,0.23600000000000002,99.101,228547.0,0
214,67.0,0.52,0.389,4.0,-10.475999999999999,1.0,0.0403,0.83,0.0265,0.0937,0.326,133.113,213000.0,0
215,55.0,0.273,0.396,3.0,-7.175,1.0,0.037000000000000005,0.7440000000000001,7.659999999999999e-05,0.129,0.152,74.002,310967.0,0
216,63.0,0.37799999999999995,0.614,1.0,-8.941,0.0,0.0387,0.706,0.007659999999999999,0.129,0.48100000000000004,175.926,253360.0,0
217,51.0,0.29100000000000004,0.705,2.0,-6.796,1.0,0.0296,0.00606,0.000301,0.121,0.32,91.723,313621.0,0
218,55.0,0.5920000000000001,0.7090000000000001,9.0,-7.07,0.0,0.0459,0.079,1.5399999999999998e-05,0.0966,0.466,124.95100000000001,215360.0,0
219,62.0,0.54,0.674,4.0,-8.734,1.0,0.0296,0.0978,0.156,0.147,0.165,95.036,195107.0,0
220,46.0,0.381,0.8320000000000001,8.0,-5.069,1.0,0.0492,0.0189,0.196,0.153,0.166,120.255,318800.0,0
221,46.0,0.408,0.5379999999999999,0.0,-8.425,1.0,0.0331,0.0036799999999999997,0.675,0.261,0.0391,139.999,328774.0,0
222,64.0,0.642,0.475,2.0,-11.404000000000002,1.0,0.0294,0.726,0.7859999999999999,0.12,0.45299999999999996,103.955,290093.0,0
223,46.0,0.366,0.32299999999999995,6.0,-8.617,1.0,0.026000000000000002,0.877,0.0009689999999999999,0.474,0.266,97.705,213013.0,0
224,72.0,0.365,0.273,4.0,-16.526,0.0,0.038,0.94,0.431,0.109,0.23800000000000002,132.285,248965.0,0
225,34.0,0.486,0.23600000000000002,11.0,-12.606,0.0,0.0278,0.731,0.601,0.12,0.19399999999999998,98.06200000000001,221188.0,0
226,36.0,0.516,0.88,1.0,-13.515,1.0,0.0473,0.00406,0.00157,0.33,0.508,108.006,242907.0,0
227,29.0,0.6970000000000001,0.24100000000000002,7.0,-10.167,1.0,0.035,0.938,0.00607,0.122,0.586,129.999,150141.0,0
228,63.0,0.575,0.182,0.0,-13.993,1.0,0.027999999999999997,0.965,0.0139,0.114,0.287,98.06200000000001,351310.0,0
229,38.0,0.584,0.58,6.0,-7.061,1.0,0.0269,0.255,0.0125,0.187,0.263,126.053,259048.0,0
230,53.0,0.332,0.255,9.0,-13.698,0.0,0.0309,0.9540000000000001,0.752,0.0784,0.134,187.78599999999997,480758.0,0
231,32.0,0.345,0.23199999999999998,1.0,-14.495,1.0,0.0319,0.9470000000000001,0.7170000000000001,0.0833,0.0343,130.37,293350.0,0
232,54.0,0.674,0.591,6.0,-8.589,0.0,0.0758,0.43200000000000005,5.6399999999999995e-05,0.11,0.732,98.454,221667.0,0
233,59.0,0.45899999999999996,0.718,1.0,-7.905,0.0,0.0359,0.122,0.0736,0.445,0.193,98.01899999999999,191963.0,0
234,33.0,0.358,0.634,2.0,-2.944,1.0,0.0438,0.023,9.93e-05,0.105,0.152,108.055,269996.0,0
235,36.0,0.42200000000000004,0.727,7.0,-5.5489999999999995,0.0,0.0323,0.0114,0.183,0.139,0.19399999999999998,139.974,245923.0,0
236,36.0,0.57,0.845,0.0,-5.757000000000001,1.0,0.0331,0.0156,0.925,0.10300000000000001,0.7170000000000001,119.98100000000001,224907.0,0
237,42.0,0.524,0.322,9.0,-9.595,1.0,0.0275,0.12300000000000001,0.0248,0.0941,0.16699999999999998,110.195,195436.0,0
238,59.0,0.46399999999999997,0.34700000000000003,7.0,-8.847000000000001,0.0,0.048,0.24100000000000002,0.0614,0.0977,0.556,150.028,193985.0,0
239,66.0,0.657,0.589,5.0,-11.478,1.0,0.0381,0.6559999999999999,0.851,0.10800000000000001,0.589,129.994,273560.0,0
240,36.0,0.5670000000000001,0.639,1.0,-9.714,1.0,0.0427,0.11199999999999999,0.0801,0.10800000000000001,0.716,183.831,250213.0,0
241,51.0,0.327,0.429,4.0,-10.005,1.0,0.0275,0.47600000000000003,0.02,0.11900000000000001,0.187,93.116,441347.0,0
242,23.0,0.547,0.5720000000000001,11.0,-10.065,0.0,0.0264,0.00717,0.746,0.312,0.409,100.00200000000001,327312.0,0
243,33.0,0.588,0.35200000000000004,10.0,-9.624,0.0,0.0403,0.812,0.0564,0.126,0.655,146.718,224728.0,0
244,44.0,0.445,0.469,8.0,-5.981,1.0,0.0291,0.17300000000000001,0.000624,0.0998,0.535,178.05200000000002,233547.0,0
245,33.0,0.44,0.518,9.0,-7.234,0.0,0.0345,0.0945,4.13e-05,0.15,0.537,102.962,237423.0,0
246,64.0,0.53,0.361,5.0,-9.213,1.0,0.0328,0.619,0.000135,0.198,0.46299999999999997,95.238,211667.0,0
247,35.0,0.534,0.488,2.0,-10.515,1.0,0.0251,0.345,0.11900000000000001,0.105,0.17600000000000002,98.975,257669.0,0
248,71.0,0.33399999999999996,0.397,7.0,-7.992999999999999,1.0,0.0283,0.5579999999999999,0.0781,0.126,0.0351,92.291,273107.0,0
249,65.0,0.511,0.622,2.0,-5.727,1.0,0.0242,0.0108,4.51e-06,0.127,0.425,99.934,196027.0,0
250,38.0,0.132,0.7909999999999999,2.0,-5.994,1.0,0.0322,0.00412,1.95e-05,0.0619,0.486,83.994,262253.0,0
251,47.0,0.37200000000000005,0.15,2.0,-11.116,1.0,0.0294,0.963,0.0,0.124,0.0784,68.77600000000001,211159.0,0
252,25.0,0.517,0.449,2.0,-10.99,1.0,0.0272,0.655,0.0267,0.163,0.32299999999999995,81.263,187532.0,0
253,40.0,0.44299999999999995,0.706,0.0,-6.754,1.0,0.0302,0.0804,0.937,0.106,0.252,128.33100000000002,272626.0,0
254,45.0,0.376,0.27699999999999997,1.0,-18.291,1.0,0.0357,0.133,0.0,0.0643,0.309,178.81400000000002,244240.0,0
255,53.0,0.431,0.8340000000000001,0.0,-9.622,0.0,0.0654,0.0158,0.45,0.128,0.11,196.011,291960.0,0
256,35.0,0.434,0.38799999999999996,7.0,-9.936,1.0,0.0342,0.00817,1.3000000000000001e-05,0.131,0.185,63.085,126230.0,0
257,33.0,0.18899999999999997,0.7929999999999999,5.0,-10.707,0.0,0.0512,0.255,0.0886,0.15,0.266,173.487,224347.0,0
258,53.0,0.228,0.381,9.0,-6.774,1.0,0.0307,0.505,0.00441,0.106,0.17300000000000001,112.824,278067.0,0
259,58.0,0.672,0.389,9.0,-10.369000000000002,0.0,0.045,0.721,0.645,0.102,0.235,140.012,236630.0,0
260,30.0,0.612,0.7020000000000001,1.0,-12.585,0.0,0.0263,0.0994,0.9490000000000001,0.141,0.6890000000000001,130.00799999999998,213628.0,0
261,57.0,0.7559999999999999,0.5489999999999999,7.0,-7.8229999999999995,1.0,0.0475,0.705,0.0141,0.26,0.513,106.99,222309.0,0
262,62.0,0.5589999999999999,0.871,5.0,-5.337999999999999,0.0,0.0392,7.53e-06,0.00524,0.096,0.573,104.976,213920.0,0
263,39.0,0.514,0.5479999999999999,5.0,-9.662,1.0,0.0271,0.546,0.9359999999999999,0.114,0.228,100.05799999999999,339173.0,0
264,61.0,0.39899999999999997,0.44299999999999995,5.0,-9.168,1.0,0.0272,0.848,0.00040599999999999995,0.0899,0.265,139.643,290736.0,0
265,30.0,0.293,0.585,6.0,-7.3839999999999995,0.0,0.0333,0.009940000000000001,0.7340000000000001,0.0945,0.0659,130.967,392698.0,0
266,38.0,0.669,0.39299999999999996,4.0,-10.931,1.0,0.0242,0.486,9.08e-06,0.18899999999999997,0.7020000000000001,105.072,240736.0,0
267,42.0,0.6829999999999999,0.813,6.0,-4.644,0.0,0.0293,0.282,4.67e-06,0.133,0.9570000000000001,112.03200000000001,184933.0,0
268,48.0,0.513,0.708,5.0,-6.702000000000001,1.0,0.0373,0.0326,2.08e-05,0.0975,0.579,110.865,202200.0,0
269,43.0,0.34600000000000003,0.201,0.0,-14.136,1.0,0.0344,0.889,0.0181,0.133,0.149,121.197,196015.0,0
270,43.0,0.68,0.42100000000000004,5.0,-14.398,1.0,0.0271,0.621,0.0009570000000000001,0.0859,0.337,103.991,328827.0,0
271,44.0,0.39899999999999997,0.547,9.0,-7.215,1.0,0.0429,0.321,0.00296,0.141,0.439,186.014,148306.0,0
272,39.0,0.374,0.426,10.0,-7.395,1.0,0.0315,0.6629999999999999,0.607,0.0886,0.0902,102.17399999999999,316507.0,0
273,32.0,0.42200000000000004,0.635,11.0,-10.425,0.0,0.0623,0.019,0.8079999999999999,0.0915,0.46399999999999997,156.12,204493.0,0
274,29.0,0.488,0.644,2.0,-6.347,1.0,0.0294,0.155,0.846,0.0901,0.0819,107.15799999999999,274613.0,0
275,35.0,0.6940000000000001,0.45299999999999996,6.0,-9.947000000000001,0.0,0.0289,0.17,0.799,0.0863,0.39399999999999996,114.994,255880.0,0
276,44.0,0.639,0.8270000000000001,1.0,-6.566,0.0,0.0962,0.691,0.0,0.0943,0.5379999999999999,121.027,296240.0,0
277,39.0,0.40700000000000003,0.48200000000000004,0.0,-14.409,0.0,0.215,0.0378,0.691,0.122,0.154,159.524,270059.0,0
278,43.0,0.685,0.753,1.0,-5.747000000000001,1.0,0.0441,0.00321,0.37799999999999995,0.12300000000000001,0.626,95.68799999999999,335124.0,0
279,46.0,0.634,0.6679999999999999,1.0,-10.754000000000001,0.0,0.0341,0.79,0.8740000000000001,0.139,0.843,98.041,166067.0,0
280,53.0,0.331,0.792,2.0,-7.386,1.0,0.0309,0.0138,0.0031,0.37200000000000005,0.657,145.327,195956.0,0
281,59.0,0.569,0.625,2.0,-7.428999999999999,1.0,0.0273,0.0407,0.0113,0.536,0.502,139.966,178555.0,0
282,53.0,0.5489999999999999,0.8420000000000001,2.0,-6.909,1.0,0.03,0.043,0.9570000000000001,0.0952,0.672,185.92700000000002,197889.0,0
283,35.0,0.327,0.5379999999999999,7.0,-10.635,1.0,0.0504,0.174,0.7340000000000001,0.131,0.192,142.718,518373.0,0
284,35.0,0.483,0.75,9.0,-5.814,0.0,0.0294,0.0859,0.8859999999999999,0.311,0.46799999999999997,140.039,498554.0,0
285,57.0,0.626,0.0654,0.0,-17.089000000000002,1.0,0.0405,0.9940000000000001,0.000662,0.106,0.7240000000000001,95.303,110920.0,0
286,38.0,0.305,0.17600000000000002,1.0,-15.574000000000002,1.0,0.0372,0.873,0.00011,0.10300000000000001,0.109,83.969,220381.0,0
287,42.0,0.512,0.848,8.0,-7.121,0.0,0.0623,0.0389,0.818,0.175,0.586,168.044,236669.0,0
288,54.0,0.45799999999999996,0.581,0.0,-7.587000000000001,0.0,0.040999999999999995,0.267,0.0925,0.105,0.255,183.92700000000002,258160.0,0
289,47.0,0.284,0.366,5.0,-9.027999999999999,1.0,0.0313,0.214,0.183,0.105,0.107,131.507,240587.0,0
290,57.0,0.5770000000000001,0.42100000000000004,4.0,-13.142000000000001,1.0,0.0489,0.0162,0.124,0.0722,0.737,168.00900000000001,471560.0,0
291,30.0,0.20600000000000002,0.326,8.0,-17.022000000000002,1.0,0.0423,0.659,0.909,0.0887,0.0633,124.988,316491.0,0
292,22.0,0.37799999999999995,0.4,11.0,-14.276,0.0,0.0335,0.0726,0.45399999999999996,0.12300000000000001,0.0787,138.015,295492.0,0
293,77.0,0.643,0.669,0.0,-7.485,1.0,0.0398,0.20800000000000002,0.006640000000000001,0.151,0.609,132.709,140773.0,0
294,77.0,0.415,0.6459999999999999,4.0,-12.020999999999999,0.0,0.0699,4.22e-05,0.000849,0.207,0.409,163.046,166693.0,0
295,72.0,0.598,0.6759999999999999,0.0,-9.211,1.0,0.0279,0.13,0.225,0.11199999999999999,0.805,114.169,340742.0,0
296,74.0,0.507,0.843,2.0,-6.1370000000000005,1.0,0.0379,0.0191,0.0,0.08,0.7040000000000001,139.136,216053.0,0
297,78.0,0.44299999999999995,0.96,8.0,-8.07,1.0,0.0757,0.0231,0.434,0.35100000000000003,0.243,123.37799999999999,274027.0,0
298,51.0,0.483,0.685,0.0,-8.941,1.0,0.0343,0.0018399999999999998,0.000668,0.457,0.763,127.206,320907.0,0
299,68.0,0.6,0.9309999999999999,7.0,-4.647,1.0,0.0734,0.0296,7.099999999999999e-05,0.392,0.542,140.123,270427.0,0
300,71.0,0.27899999999999997,0.852,7.0,-7.837999999999999,1.0,0.0511,0.0119,0.076,0.0624,0.43799999999999994,117.41799999999999,558933.0,0
301,56.0,0.386,0.8809999999999999,7.0,-5.045,1.0,0.0922,0.0327,0.0,0.29600000000000004,0.267,81.39699999999999,213827.0,0
302,47.0,0.415,0.905,11.0,-5.8420000000000005,0.0,0.128,0.0139,0.0299,0.14300000000000002,0.486,145.399,287760.0,0
303,47.0,0.83,0.513,0.0,-12.162,0.0,0.0343,0.226,0.000611,0.0799,0.586,108.973,227307.0,0
304,70.0,0.5770000000000001,0.8079999999999999,1.0,-7.04,0.0,0.039,0.0338,1.3300000000000001e-05,0.221,0.8690000000000001,151.00799999999998,290280.0,0
305,73.0,0.48200000000000004,0.8,11.0,-9.277999999999999,0.0,0.0916,0.0569,0.00223,0.387,0.569,158.81,202267.0,0
306,74.0,0.536,0.8440000000000001,6.0,-6.917999999999999,0.0,0.057999999999999996,0.0628,0.00084,0.0608,0.185,117.652,310333.0,0
307,68.0,0.45399999999999996,0.946,1.0,-5.978,0.0,0.13,0.0223,0.0,0.17300000000000001,0.647,138.18,156147.0,0
308,49.0,0.608,0.9309999999999999,5.0,-4.181,1.0,0.073,0.45299999999999996,0.000262,0.20800000000000002,0.883,140.983,228573.0,0
309,72.0,0.336,0.795,6.0,-10.845,0.0,0.0897,0.00361,0.00143,0.0621,0.41700000000000004,155.27100000000002,353613.0,0
310,48.0,0.298,0.767,1.0,-9.524,1.0,0.0438,0.204,1.47e-05,0.205,0.6,136.406,233000.0,0
311,79.0,0.377,0.682,7.0,-8.039,1.0,0.0299,0.0008939999999999999,0.00217,0.0504,0.28800000000000003,108.736,285133.0,0
312,72.0,0.58,0.8140000000000001,0.0,-6.582000000000001,1.0,0.0363,0.17300000000000001,1.8000000000000001e-06,0.24600000000000002,0.722,141.606,272507.0,0
313,79.0,0.597,0.605,7.0,-12.013,1.0,0.0255,0.18100000000000002,0.000331,0.11800000000000001,0.8859999999999999,97.78200000000001,281147.0,0
314,57.0,0.449,0.642,2.0,-10.527000000000001,1.0,0.0487,0.0060799999999999995,0.00707,0.175,0.586,113.63799999999999,494533.0,0
315,78.0,0.741,0.6970000000000001,0.0,-7.028,1.0,0.0277,0.0664,2.2800000000000002e-05,0.133,0.774,116.109,160133.0,0
316,45.0,0.581,0.831,1.0,-8.045,1.0,0.107,0.0458,0.0,0.0782,0.885,144.684,168160.0,0
317,51.0,0.58,0.596,0.0,-10.527999999999999,0.0,0.0751,0.125,0.0,0.0297,0.715,140.273,149676.0,0
318,65.0,0.303,0.961,9.0,-5.332999999999999,0.0,0.243,0.00253,6.2e-05,0.132,0.305,146.591,257120.0,0
319,64.0,0.5760000000000001,0.9740000000000001,1.0,-2.785,1.0,0.0828,0.0202,0.0,0.348,0.531,129.088,224867.0,0
320,49.0,0.5920000000000001,0.909,7.0,-6.287999999999999,1.0,0.055,0.000726,0.000398,0.085,0.517,123.086,319320.0,0
321,67.0,0.466,0.648,1.0,-11.100999999999999,0.0,0.027999999999999997,0.0023,1.49e-05,0.11199999999999999,0.305,90.435,229960.0,0
322,41.0,0.39799999999999996,0.8590000000000001,9.0,-10.572000000000001,1.0,0.0499,0.00264,6.459999999999998e-05,0.0305,0.72,92.132,156267.0,0
323,54.0,0.523,0.917,4.0,-8.241,0.0,0.0666,0.00293,0.778,0.0573,0.354,141.014,265840.0,0
324,56.0,0.507,0.804,11.0,-13.267000000000001,1.0,0.044000000000000004,0.0211,0.00248,0.381,0.708,157.996,223960.0,0
325,64.0,0.519,0.833,6.0,-6.947,0.0,0.0496,0.00572,4.33e-06,0.10400000000000001,0.532,138.225,310080.0,0
326,69.0,0.47200000000000003,0.946,2.0,-4.591,1.0,0.145,0.0372,0.0,0.35200000000000004,0.486,177.489,201027.0,0
327,68.0,0.331,0.55,0.0,-6.483,1.0,0.0272,0.605,3.96e-06,0.192,0.429,177.734,339000.0,0
328,77.0,0.674,0.789,8.0,-6.903,1.0,0.0676,0.0017800000000000001,0.0071,0.0754,0.9179999999999999,129.804,121160.0,0
329,76.0,0.5589999999999999,0.687,0.0,-10.912,1.0,0.0311,0.0591,3.59e-05,0.0896,0.8540000000000001,122.666,250307.0,0
330,62.0,0.598,0.797,7.0,-6.792999999999999,1.0,0.0332,0.0424,0.000407,0.0717,0.622,123.566,147493.0,0
331,71.0,0.6659999999999999,0.667,2.0,-9.305,0.0,0.0371,0.043,0.0005,0.07400000000000001,0.679,134.219,510933.0,0
332,72.0,0.706,0.49700000000000005,9.0,-12.429,1.0,0.0273,0.06,0.0204,0.31,0.743,105.28299999999999,221640.0,0
333,81.0,0.29100000000000004,0.79,11.0,-5.683,0.0,0.0363,0.00133,5.61e-06,0.0811,0.513,155.667,289907.0,0
334,81.0,0.451,0.9109999999999999,6.0,-7.765,1.0,0.0466,0.0801,0.146,0.23600000000000002,0.63,125.12200000000001,356080.0,0
335,73.0,0.768,0.8290000000000001,5.0,-5.109,1.0,0.0313,0.0964,2.9199999999999998e-05,0.09699999999999999,0.9620000000000001,118.773,234333.0,0
336,76.0,0.5660000000000001,0.57,11.0,-9.875,0.0,0.0285,0.156,0.0,0.11800000000000001,0.491,134.537,295493.0,0
337,48.0,0.414,0.851,2.0,-8.714,1.0,0.0413,0.0675,0.0047,0.33299999999999996,0.5670000000000001,158.907,300467.0,0
338,63.0,0.45899999999999996,0.953,4.0,-6.518,0.0,0.066,0.000275,0.000305,0.141,0.517,95.074,359760.0,0
339,52.0,0.29,0.623,1.0,-9.959,0.0,0.038,0.10800000000000001,2.3899999999999998e-05,0.187,0.42200000000000004,99.126,333600.0,0
340,68.0,0.282,0.6559999999999999,8.0,-6.557,1.0,0.0302,0.0105,0.0,0.0892,0.242,139.352,251867.0,0
341,74.0,0.285,0.846,2.0,-6.472,1.0,0.0438,0.0404,0.0,0.182,0.287,108.80799999999999,318227.0,0
342,68.0,0.619,0.603,9.0,-9.481,1.0,0.0342,0.715,0.0,0.0721,0.958,127.432,178933.0,0
343,39.0,0.491,0.7140000000000001,0.0,-11.390999999999998,1.0,0.0399,0.0493,0.000265,0.355,0.6459999999999999,144.428,236053.0,0
344,65.0,0.47100000000000003,0.857,7.0,-3.699,1.0,0.156,0.0524,9.29e-06,0.0877,0.847,158.252,197800.0,0
345,76.0,0.39399999999999996,0.9440000000000001,10.0,-6.506,0.0,0.0761,0.0017800000000000001,4.54e-06,0.298,0.265,105.338,292581.0,0
346,75.0,0.475,0.322,7.0,-10.687000000000001,1.0,0.0283,0.36700000000000005,0.00056,0.11,0.387,93.50299999999999,206267.0,0
347,81.0,0.414,0.40399999999999997,0.0,-9.927999999999999,0.0,0.0499,0.271,0.0,0.3,0.22399999999999998,71.105,354320.0,0
348,61.0,0.7170000000000001,0.588,2.0,-13.953,1.0,0.0535,0.331,0.0,0.102,0.852,131.537,194267.0,0
349,73.0,0.35100000000000003,0.8220000000000001,6.0,-5.337000000000001,1.0,0.0408,0.000185,0.000117,0.0766,0.158,105.50299999999999,318587.0,0
350,77.0,0.43799999999999994,0.428,7.0,-14.860999999999999,1.0,0.0263,0.0841,4.6299999999999994e-05,0.138,0.209,94.86399999999999,274760.0,0
351,59.0,0.622,0.531,4.0,-13.229000000000001,1.0,0.0406,0.0405,1.17e-06,0.0915,0.737,128.084,212240.0,0
352,79.0,0.82,0.452,1.0,-9.796,1.0,0.0348,0.5429999999999999,0.00294,0.0701,0.74,117.40100000000001,253250.0,0
353,75.0,0.541,0.43700000000000006,2.0,-11.874,1.0,0.0288,0.000196,0.318,0.14800000000000002,0.127,110.162,295516.0,0
354,72.0,0.461,0.9179999999999999,4.0,-8.507,1.0,0.0959,0.405,0.00033,0.126,0.802,172.435,249960.0,0
355,77.0,0.27,0.953,11.0,-8.76,1.0,0.0797,0.0175,0.0131,0.321,0.426,100.459,408907.0,0
356,68.0,0.42,0.93,2.0,-5.582999999999999,0.0,0.0638,0.0189,0.00675,0.264,0.344,99.641,291373.0,0
357,52.0,0.33399999999999996,0.9009999999999999,7.0,-4.21,1.0,0.0899,0.00227,0.0192,0.145,0.6940000000000001,148.80100000000002,289853.0,0
358,72.0,0.768,0.852,4.0,-6.215,1.0,0.038,0.213,7.45e-05,0.0723,0.867,128.374,271240.0,0
359,70.0,0.579,0.654,1.0,-12.421,0.0,0.0553,0.121,3.62e-06,0.0673,0.616,129.537,216467.0,0
360,70.0,0.61,0.8909999999999999,4.0,-5.452000000000001,0.0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,246733.0,0
361,66.0,0.535,0.9670000000000001,2.0,-4.082,1.0,0.068,0.000886,0.0204,0.233,0.34700000000000003,110.97,291307.0,0
362,81.0,0.512,0.905,1.0,-4.5089999999999995,1.0,0.0573,3.21e-05,0.00011,0.102,0.6920000000000001,116.74600000000001,301920.0,0
363,75.0,0.522,0.7070000000000001,5.0,-7.1129999999999995,0.0,0.0354,0.24,2.0399999999999998e-05,0.156,0.5720000000000001,76.05,263000.0,0
364,71.0,0.268,0.45899999999999996,10.0,-6.94,1.0,0.0346,0.37799999999999995,0.0,0.11800000000000001,0.175,64.17699999999999,179200.0,0
365,66.0,0.294,0.745,5.0,-9.138,1.0,0.0461,0.05,0.125,0.6759999999999999,0.34700000000000003,134.364,210107.0,0
366,78.0,0.664,0.852,9.0,-4.996,0.0,0.028999999999999998,0.174,0.0,0.1,0.807,125.632,268427.0,0
367,62.0,0.465,0.907,11.0,-6.404,0.0,0.113,0.0241,0.00118,0.13,0.6809999999999999,117.29299999999999,238973.0,0
368,82.0,0.5589999999999999,0.345,4.0,-13.495999999999999,1.0,0.0459,0.0576,0.000105,0.141,0.45799999999999996,84.581,264307.0,0
369,47.0,0.397,0.9690000000000001,9.0,-3.892,1.0,0.0463,1.52e-06,0.517,0.0513,0.7020000000000001,134.28799999999998,218293.0,0
370,80.0,0.309,0.649,7.0,-8.994,1.0,0.035,0.0158,0.00595,0.36700000000000005,0.313,166.915,306440.0,0
371,58.0,0.39899999999999997,0.523,8.0,-9.437000000000001,1.0,0.0361,0.14300000000000002,0.0,0.0769,0.436,74.836,242173.0,0
372,76.0,0.5720000000000001,0.835,0.0,-6.218999999999999,1.0,0.0317,0.171,0.000376,0.0702,0.7959999999999999,129.994,241600.0,0
373,63.0,0.373,0.8690000000000001,4.0,-7.718999999999999,1.0,0.0554,0.16399999999999998,7.76e-06,0.605,0.696,184.024,221400.0,0
374,61.0,0.588,0.6559999999999999,9.0,-7.563,1.0,0.0297,0.195,0.0,0.153,0.866,148.691,177267.0,0
375,45.0,0.695,0.402,2.0,-11.495999999999999,1.0,0.0691,0.0368,0.0148,0.465,0.379,129.832,184840.0,0
376,51.0,0.531,0.79,6.0,-5.202000000000001,1.0,0.0243,0.114,1.27e-06,0.0355,0.415,92.162,275467.0,0
377,76.0,0.6709999999999999,0.7120000000000001,2.0,-7.815,1.0,0.0476,0.429,0.0,0.10300000000000001,0.462,113.805,248440.0,0
378,74.0,0.725,0.853,2.0,-7.8420000000000005,1.0,0.0353,0.0348,0.127,0.196,0.904,136.282,222813.0,0
379,54.0,0.444,0.9470000000000001,3.0,-3.998,1.0,0.0805,0.0098,0.0125,0.0722,0.331,111.32600000000001,268827.0,0
380,54.0,0.145,0.961,2.0,-5.966,0.0,0.207,0.00454,0.0392,0.9690000000000001,0.141,94.898,470293.0,0
381,71.0,0.6759999999999999,0.6709999999999999,7.0,-6.308,1.0,0.0386,0.00182,0.0,0.0671,0.41700000000000004,123.223,257053.0,0
382,75.0,0.6609999999999999,0.9079999999999999,5.0,-4.897,1.0,0.039,0.052000000000000005,0.0,0.0708,0.6559999999999999,144.091,296080.0,0
383,64.0,0.423,0.9540000000000001,7.0,-3.157,0.0,0.047,0.0021,0.0,0.177,0.5,144.553,310347.0,0
384,76.0,0.36200000000000004,0.9109999999999999,9.0,-5.966,1.0,0.049,0.0336,0.0,0.466,0.498,171.112,357267.0,0
385,75.0,0.389,0.47600000000000003,9.0,-9.342,1.0,0.0316,0.619,5.0900000000000004e-05,0.255,0.5660000000000001,148.11700000000002,217107.0,0
386,59.0,0.46399999999999997,0.462,2.0,-14.093,0.0,0.0406,0.657,0.527,0.124,0.557,124.03299999999999,319773.0,0
387,70.0,0.623,0.127,6.0,-14.935,1.0,0.0306,0.452,0.0,0.114,0.237,91.625,333996.0,0
388,71.0,0.28600000000000003,0.856,4.0,-6.777,0.0,0.0585,0.0238,0.0542,0.48700000000000004,0.696,162.12,250973.0,0
389,0.0,0.38299999999999995,0.858,5.0,-4.914,0.0,0.0594,0.0918,0.0669,0.6,0.736,98.76799999999999,182760.0,0
390,67.0,0.40299999999999997,0.777,5.0,-6.416,1.0,0.0354,0.0999,3.28e-06,0.124,0.149,76.329,240933.0,0
391,75.0,0.6920000000000001,0.49700000000000005,2.0,-7.316,1.0,0.11900000000000001,0.6759999999999999,0.0,0.259,0.475,81.308,122067.0,0
392,65.0,0.5760000000000001,0.953,10.0,-8.968,1.0,0.0362,0.00106,0.49,0.474,0.303,140.042,456480.0,0
393,52.0,0.7170000000000001,0.752,6.0,-7.56,1.0,0.0413,0.0041,0.000898,0.079,0.826,126.005,224027.0,0
394,61.0,0.7509999999999999,0.92,8.0,-2.904,0.0,0.0826,0.0498,1.77e-05,0.0875,0.6679999999999999,126.99,200753.0,0
395,56.0,0.655,0.7979999999999999,2.0,-7.1370000000000005,1.0,0.131,0.0006580000000000001,0.0,0.335,0.855,128.10299999999998,170760.0,0
396,65.0,0.799,0.7829999999999999,1.0,-3.8960000000000004,0.0,0.0322,0.0346,0.0186,0.0757,0.586,127.041,184573.0,0
397,47.0,0.61,0.835,7.0,-5.306,0.0,0.0748,0.0416,0.0,0.26,0.395,127.904,203382.0,0
